ticket_id,scenario_id,ts,store_id,device,message,category
TKT_0001061,INC_001,2024-01-15T15:18:13+00:00,STORE_005,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001062,INC_001,2024-01-15T15:22:20+00:00,STORE_001,android,Payment processing error on mobile app,payment_failure
TKT_0001063,INC_001,2024-01-15T15:47:08+00:00,STORE_004,ios,Card declined repeatedly,payment_failure
TKT_0001064,INC_001,2024-01-15T15:39:06+00:00,STORE_004,android,Payment failed on checkout,payment_failure
TKT_0001065,INC_001,2024-01-15T15:14:50+00:00,STORE_001,desktop,Checkout button unresponsive after entering card details,payment_failure
TKT_0001066,INC_001,2024-01-15T15:57:42+00:00,STORE_003,android,Payment processing error on mobile app,payment_failure
TKT_0001067,INC_001,2024-01-15T16:07:47+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001068,INC_001,2024-01-15T16:49:34+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0001069,INC_001,2024-01-15T16:18:11+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0001070,INC_001,2024-01-15T16:01:48+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001071,INC_001,2024-01-15T17:32:09+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0001072,INC_001,2024-01-15T17:20:57+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0001073,INC_001,2024-01-15T17:51:22+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0001074,INC_001,2024-01-15T17:01:44+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0001075,INC_001,2024-01-15T18:01:25+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001076,INC_001,2024-01-15T18:52:28+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0001077,INC_001,2024-01-15T18:50:15+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0001078,INC_001,2024-01-15T18:52:43+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001079,INC_001,2024-01-15T18:45:07+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0001080,INC_001,2024-01-15T18:04:27+00:00,STORE_003,ios,Customer enquiry — returns,returns
TKT_0001081,INC_001,2024-01-15T18:06:38+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0001082,INC_001,2024-01-15T18:46:29+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001083,INC_001,2024-01-15T18:27:25+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0001084,INC_001,2024-01-15T19:03:27+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001085,INC_001,2024-01-15T19:11:51+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001086,INC_001,2024-01-15T19:59:29+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0001087,INC_001,2024-01-15T19:21:51+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001088,INC_001,2024-01-15T20:04:59+00:00,STORE_003,ios,Customer enquiry — returns,returns
TKT_0001089,INC_001,2024-01-15T20:39:56+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0001090,INC_001,2024-01-15T20:48:34+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0001091,INC_001,2024-01-15T20:07:45+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0001092,INC_001,2024-01-15T20:29:33+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0001093,INC_001,2024-01-15T21:46:43+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0001094,INC_001,2024-01-15T21:31:12+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0001095,INC_001,2024-01-15T21:23:08+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0001096,INC_001,2024-01-15T21:53:18+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001097,INC_001,2024-01-15T22:54:51+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0001098,INC_001,2024-01-15T22:36:20+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001099,INC_001,2024-01-15T22:33:30+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001100,INC_001,2024-01-15T22:45:57+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0001101,INC_001,2024-01-15T23:03:44+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001102,INC_001,2024-01-15T23:09:40+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0001103,INC_001,2024-01-15T23:41:12+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0001104,INC_001,2024-01-15T23:11:27+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0001105,INC_001,2024-01-15T23:27:06+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001106,INC_001,2024-01-15T23:50:52+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001107,INC_001,2024-01-15T23:13:33+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0001108,INC_001,2024-01-15T23:27:29+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0001109,INC_001,2024-01-15T23:18:45+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0001110,INC_001,2024-01-15T23:04:42+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0001111,INC_001,2024-01-16T00:20:44+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0001112,INC_001,2024-01-16T00:51:32+00:00,STORE_003,ios,Customer enquiry — returns,returns
TKT_0001113,INC_001,2024-01-16T00:35:41+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001114,INC_001,2024-01-16T00:14:12+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001115,INC_001,2024-01-16T00:08:24+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0001116,INC_001,2024-01-16T00:01:36+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0001117,INC_001,2024-01-16T01:38:48+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001118,INC_001,2024-01-16T01:52:28+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001119,INC_001,2024-01-16T01:23:20+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0001120,INC_001,2024-01-16T01:31:06+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0001121,INC_001,2024-01-16T01:39:35+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001122,INC_001,2024-01-16T01:41:24+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001123,INC_001,2024-01-16T01:52:34+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0001124,INC_001,2024-01-16T02:17:30+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0001125,INC_001,2024-01-16T02:38:34+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001126,INC_001,2024-01-16T02:21:14+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001127,INC_001,2024-01-16T02:03:05+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0001128,INC_001,2024-01-16T03:36:05+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0001129,INC_001,2024-01-16T03:32:10+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0001130,INC_001,2024-01-16T03:06:24+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001131,INC_001,2024-01-16T03:38:24+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0001132,INC_001,2024-01-16T03:35:31+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0001133,INC_001,2024-01-16T04:24:05+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0001134,INC_001,2024-01-16T04:28:12+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001135,INC_001,2024-01-16T04:51:38+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0001136,INC_001,2024-01-16T04:11:03+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0001137,INC_001,2024-01-16T04:30:45+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0001138,INC_001,2024-01-16T04:39:45+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001139,INC_001,2024-01-16T04:01:19+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0001140,INC_001,2024-01-16T05:49:01+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0001141,INC_001,2024-01-16T05:32:36+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001142,INC_001,2024-01-16T05:13:36+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001143,INC_001,2024-01-16T06:35:30+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001144,INC_001,2024-01-16T06:15:50+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0001145,INC_001,2024-01-16T06:11:44+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001146,INC_001,2024-01-16T06:50:23+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0001147,INC_001,2024-01-16T07:23:34+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001148,INC_001,2024-01-16T07:12:46+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0001149,INC_001,2024-01-16T07:45:57+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0001150,INC_001,2024-01-16T07:25:37+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0001151,INC_001,2024-01-16T08:05:39+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0001152,INC_001,2024-01-16T08:48:42+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001153,INC_001,2024-01-16T08:23:25+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001154,INC_001,2024-01-16T08:23:02+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001155,INC_001,2024-01-16T08:27:26+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0001156,INC_001,2024-01-16T08:37:38+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0001157,INC_001,2024-01-16T08:29:11+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001158,INC_001,2024-01-16T08:04:06+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001159,INC_001,2024-01-16T08:21:21+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0001160,INC_001,2024-01-16T09:18:27+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0001161,INC_001,2024-01-16T09:08:17+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0001162,INC_001,2024-01-16T09:15:10+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0001163,INC_001,2024-01-16T09:49:18+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0001164,INC_001,2024-01-16T09:02:30+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0001165,INC_001,2024-01-16T09:39:58+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0001166,INC_001,2024-01-16T09:08:06+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001167,INC_001,2024-01-16T10:55:20+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0001168,INC_001,2024-01-16T10:03:09+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0001169,INC_001,2024-01-16T10:44:26+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001170,INC_001,2024-01-16T10:10:56+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0001171,INC_001,2024-01-16T10:45:11+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0001172,INC_001,2024-01-16T10:22:16+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0001173,INC_001,2024-01-16T10:12:38+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0001174,INC_001,2024-01-16T11:13:53+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0001175,INC_001,2024-01-16T11:10:42+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0001176,INC_001,2024-01-16T11:30:59+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001177,INC_001,2024-01-16T11:54:59+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001178,INC_001,2024-01-16T12:53:51+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0001179,INC_001,2024-01-16T12:10:47+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001180,INC_001,2024-01-16T12:38:31+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001181,INC_001,2024-01-16T12:41:36+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001182,INC_001,2024-01-16T12:08:34+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0001183,INC_001,2024-01-16T13:23:53+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001184,INC_001,2024-01-16T13:21:20+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0001185,INC_001,2024-01-16T13:28:39+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0001186,INC_001,2024-01-16T13:25:56+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001187,INC_001,2024-01-16T13:58:21+00:00,STORE_003,ios,Customer enquiry — returns,returns
TKT_0001188,INC_001,2024-01-16T14:11:22+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0001189,INC_001,2024-01-16T14:27:05+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0001190,INC_001,2024-01-16T14:22:00+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0001191,INC_001,2024-01-16T14:46:48+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0001192,INC_001,2024-01-16T14:37:29+00:00,STORE_004,desktop,Customer enquiry — general,general
TKT_0001193,INC_001,2024-01-16T14:09:43+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001194,INC_001,2024-01-16T14:31:48+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0001195,INC_001,2024-01-16T14:34:49+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0001196,INC_001,2024-01-16T14:05:56+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0001197,INC_001,2024-01-16T15:48:09+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0001198,INC_001,2024-01-16T15:54:22+00:00,STORE_005,desktop,Customer enquiry — stock,stock
TKT_0001199,INC_001,2024-01-16T15:06:21+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0001200,INC_001,2024-01-16T15:04:48+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0001201,INC_001,2024-01-16T16:24:18+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0001202,INC_001,2024-01-16T16:18:21+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001203,INC_001,2024-01-16T16:22:20+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0001204,INC_001,2024-01-16T16:45:16+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0001205,INC_001,2024-01-16T16:19:44+00:00,STORE_003,ios,Customer enquiry — returns,returns
TKT_0001206,INC_001,2024-01-16T17:56:02+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0001207,INC_001,2024-01-16T17:50:14+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001208,INC_001,2024-01-16T18:56:13+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0001209,INC_001,2024-01-16T18:14:29+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0001210,INC_001,2024-01-16T18:55:09+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0001211,INC_001,2024-01-16T19:25:09+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0001212,INC_001,2024-01-16T19:00:20+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0001213,INC_001,2024-01-16T19:31:47+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0001214,INC_001,2024-01-16T19:09:41+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0001215,INC_001,2024-01-16T20:32:35+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0001216,INC_001,2024-01-16T20:37:36+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0001217,INC_001,2024-01-16T20:32:24+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0001218,INC_001,2024-01-16T20:04:04+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0001219,INC_001,2024-01-16T20:19:43+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001220,INC_001,2024-01-16T20:22:12+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0001221,INC_001,2024-01-16T21:35:39+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0001222,INC_001,2024-01-16T21:27:25+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0001223,INC_001,2024-01-16T21:03:30+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0001224,INC_001,2024-01-16T21:54:27+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0001225,INC_001,2024-01-16T21:05:02+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0001226,INC_001,2024-01-16T21:11:45+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0001227,INC_001,2024-01-16T21:00:01+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0001228,INC_001,2024-01-16T22:14:50+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001229,INC_001,2024-01-16T22:52:00+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0001230,INC_001,2024-01-16T22:29:25+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0001231,INC_001,2024-01-16T22:47:34+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0001232,INC_001,2024-01-16T22:59:53+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0001233,INC_001,2024-01-16T23:41:42+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0001234,INC_001,2024-01-16T23:38:35+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0001235,INC_001,2024-01-16T23:58:20+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0001236,INC_001,2024-01-16T23:16:48+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0001237,INC_001,2024-01-16T23:20:41+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0001238,INC_001,2024-01-16T23:03:17+00:00,STORE_005,android,Customer enquiry — returns,returns
